"Plot Title: 20940478"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20940478, SEN S/N: 20940478, LBL: temp)","Intensity, Lux (LGR S/N: 20940478, SEN S/N: 20940478, LBL: light)","Coupler Attached (LGR S/N: 20940478)","Host Connected (LGR S/N: 20940478)","Stopped (LGR S/N: 20940478)","End Of File (LGR S/N: 20940478)"
63,12/08/20 05:30:00 AM,25.610,0.0,,,,
64,12/08/20 05:45:00 AM,25.610,0.0,,,,
65,12/08/20 06:00:00 AM,25.610,0.0,,,,
66,12/08/20 06:15:00 AM,26.195,3272.2,,,,
67,12/08/20 06:30:00 AM,26.585,3100.0,,,,
68,12/08/20 06:45:00 AM,25.805,3100.0,,,,
69,12/08/20 07:00:00 AM,25.125,3100.0,,,,
70,12/08/20 07:15:00 AM,24.738,3100.0,,,,
71,12/08/20 07:30:00 AM,24.448,3100.0,,,,
72,12/08/20 07:45:00 AM,24.255,3272.2,,,,
73,12/08/20 08:00:00 AM,24.158,3100.0,,,,
74,12/08/20 08:15:00 AM,24.158,3100.0,,,,
75,12/08/20 08:30:00 AM,24.158,3100.0,,,,
76,12/08/20 08:45:00 AM,24.158,3100.0,,,,
77,12/08/20 09:00:00 AM,24.062,3100.0,,,,
78,12/08/20 09:15:00 AM,23.966,3100.0,,,,
79,12/08/20 09:30:00 AM,23.966,3100.0,,,,
80,12/08/20 09:45:00 AM,23.966,3272.2,,,,
81,12/08/20 10:00:00 AM,23.966,3272.2,,,,
82,12/08/20 10:15:00 AM,23.869,3272.2,,,,
83,12/08/20 10:30:00 AM,23.869,3100.0,,,,
84,12/08/20 10:45:00 AM,23.869,3100.0,,,,
85,12/08/20 11:00:00 AM,23.869,3100.0,,,,
86,12/08/20 11:15:00 AM,23.869,3272.2,,,,
87,12/08/20 11:30:00 AM,23.869,3100.0,,,,
88,12/08/20 11:45:00 AM,23.773,3100.0,,,,
89,12/08/20 12:00:00 PM,23.869,3100.0,,,,
90,12/08/20 12:15:00 PM,23.966,3100.0,,,,
91,12/08/20 12:30:00 PM,24.062,3100.0,,,,
92,12/08/20 12:45:00 PM,24.062,3100.0,,,,
93,12/08/20 01:00:00 PM,24.062,3272.2,,,,
94,12/08/20 01:15:00 PM,24.062,3100.0,,,,
95,12/08/20 01:30:00 PM,24.062,3100.0,,,,
96,12/08/20 01:45:00 PM,24.158,3272.2,,,,
97,12/08/20 02:00:00 PM,24.158,3100.0,,,,
98,12/08/20 02:15:00 PM,24.158,3100.0,,,,
99,12/08/20 02:30:00 PM,24.062,3272.2,,,,
100,12/08/20 02:45:00 PM,23.966,3100.0,,,,
101,12/08/20 03:00:00 PM,23.869,3272.2,,,,
102,12/08/20 03:15:00 PM,23.869,3100.0,,,,
103,12/08/20 03:30:00 PM,23.966,3100.0,,,,
104,12/08/20 03:45:00 PM,24.062,3100.0,,,,
105,12/08/20 04:00:00 PM,24.062,3100.0,,,,
106,12/08/20 04:15:00 PM,24.062,3100.0,,,,
107,12/08/20 04:30:00 PM,24.062,3100.0,,,,
108,12/08/20 04:45:00 PM,23.966,3100.0,,,,
109,12/08/20 05:00:00 PM,23.869,3272.2,,,,
110,12/08/20 05:15:00 PM,23.869,3100.0,,,,
111,12/08/20 05:30:00 PM,23.869,3100.0,,,,
112,12/08/20 05:45:00 PM,23.869,3100.0,,,,
113,12/08/20 06:00:00 PM,23.869,3100.0,,,,
114,12/08/20 06:15:00 PM,23.484,0.0,,,,
115,12/08/20 06:30:00 PM,23.484,0.0,,,,
116,12/08/20 06:45:00 PM,24.062,0.0,,,,
117,12/08/20 07:00:00 PM,24.545,0.0,,,,
118,12/08/20 07:15:00 PM,24.835,0.0,,,,
119,12/08/20 07:30:00 PM,25.125,0.0,,,,
120,12/08/20 07:45:00 PM,25.319,0.0,,,,
121,12/08/20 08:00:00 PM,25.416,0.0,,,,
122,12/08/20 08:15:00 PM,25.513,0.0,,,,
123,12/08/20 08:30:00 PM,25.610,0.0,,,,
124,12/08/20 08:45:00 PM,25.610,0.0,,,,
125,12/08/20 09:00:00 PM,25.708,0.0,,,,
126,12/08/20 09:15:00 PM,25.708,0.0,,,,
127,12/08/20 09:30:00 PM,25.708,0.0,,,,
128,12/08/20 09:45:00 PM,25.708,0.0,,,,
129,12/08/20 10:00:00 PM,25.708,0.0,,,,
130,12/08/20 10:15:00 PM,25.708,0.0,,,,
131,12/08/20 10:30:00 PM,25.708,0.0,,,,
132,12/08/20 10:45:00 PM,25.805,0.0,,,,
133,12/08/20 11:00:00 PM,25.805,0.0,,,,
134,12/08/20 11:15:00 PM,25.708,0.0,,,,
135,12/08/20 11:30:00 PM,25.708,0.0,,,,
136,12/08/20 11:45:00 PM,25.708,0.0,,,,
137,12/09/20 12:00:00 AM,25.708,0.0,,,,
138,12/09/20 12:15:00 AM,25.708,0.0,,,,
139,12/09/20 12:30:00 AM,25.708,0.0,,,,
140,12/09/20 12:45:00 AM,25.708,0.0,,,,
141,12/09/20 01:00:00 AM,25.708,0.0,,,,
142,12/09/20 01:15:00 AM,25.708,0.0,,,,
143,12/09/20 01:30:00 AM,25.708,0.0,,,,
144,12/09/20 01:45:00 AM,25.805,0.0,,,,
145,12/09/20 02:00:00 AM,25.805,0.0,,,,
146,12/09/20 02:15:00 AM,25.805,0.0,,,,
147,12/09/20 02:30:00 AM,25.805,0.0,,,,
148,12/09/20 02:45:00 AM,25.805,0.0,,,,
149,12/09/20 03:00:00 AM,25.805,0.0,,,,
150,12/09/20 03:15:00 AM,25.805,0.0,,,,
151,12/09/20 03:30:00 AM,25.805,0.0,,,,
152,12/09/20 03:45:00 AM,25.708,0.0,,,,
153,12/09/20 04:00:00 AM,25.708,0.0,,,,
154,12/09/20 04:15:00 AM,25.708,0.0,,,,
155,12/09/20 04:30:00 AM,25.708,0.0,,,,
156,12/09/20 04:45:00 AM,25.708,0.0,,,,
157,12/09/20 05:00:00 AM,25.708,0.0,,,,
158,12/09/20 05:15:00 AM,25.708,0.0,,,,
159,12/09/20 05:30:00 AM,25.708,0.0,,,,
160,12/09/20 05:45:00 AM,25.708,0.0,,,,
161,12/09/20 06:00:00 AM,25.708,0.0,,,,
162,12/09/20 06:15:00 AM,26.195,3272.2,,,,
163,12/09/20 06:30:00 AM,26.585,3272.2,,,,
164,12/09/20 06:45:00 AM,25.805,3100.0,,,,
165,12/09/20 07:00:00 AM,25.222,3272.2,,,,
166,12/09/20 07:15:00 AM,24.835,3100.0,,,,
167,12/09/20 07:30:00 AM,24.641,3272.2,,,,
168,12/09/20 07:45:00 AM,24.545,3272.2,,,,
169,12/09/20 08:00:00 AM,24.351,3100.0,,,,
170,12/09/20 08:15:00 AM,24.255,3272.2,,,,
171,12/09/20 08:30:00 AM,24.158,3272.2,,,,
172,12/09/20 08:45:00 AM,24.062,3100.0,,,,
173,12/09/20 09:00:00 AM,23.966,3272.2,,,,
174,12/09/20 09:15:00 AM,23.966,3100.0,,,,
175,12/09/20 09:30:00 AM,23.966,3100.0,,,,
176,12/09/20 09:45:00 AM,23.869,3100.0,,,,
177,12/09/20 10:00:00 AM,23.869,3100.0,,,,
178,12/09/20 10:15:00 AM,23.869,3100.0,,,,
179,12/09/20 10:30:00 AM,23.966,3100.0,,,,
180,12/09/20 10:45:00 AM,24.062,3272.2,,,,
181,12/09/20 11:00:00 AM,24.062,3272.2,,,,
182,12/09/20 11:15:00 AM,24.062,3272.2,,,,
183,12/09/20 11:30:00 AM,24.062,3100.0,,,,
184,12/09/20 11:45:00 AM,24.062,3100.0,,,,
185,12/09/20 12:00:00 PM,24.062,3100.0,,,,
186,12/09/20 12:15:00 PM,24.158,3100.0,,,,
187,12/09/20 12:30:00 PM,24.062,3272.2,,,,
188,12/09/20 12:45:00 PM,24.062,3272.2,,,,
189,12/09/20 01:00:00 PM,24.158,3272.2,,,,
190,12/09/20 01:15:00 PM,24.062,3272.2,,,,
191,12/09/20 01:30:00 PM,24.062,3100.0,,,,
192,12/09/20 01:45:00 PM,24.158,3272.2,,,,
193,12/09/20 02:00:00 PM,24.062,3100.0,,,,
194,12/09/20 02:15:00 PM,24.062,3100.0,,,,
195,12/09/20 02:30:00 PM,23.966,3272.2,,,,
196,12/09/20 02:45:00 PM,23.966,3100.0,,,,
197,12/09/20 03:00:00 PM,23.869,3272.2,,,,
198,12/09/20 03:15:00 PM,23.869,3100.0,,,,
199,12/09/20 03:30:00 PM,23.869,3272.2,,,,
200,12/09/20 03:45:00 PM,23.966,3272.2,,,,
201,12/09/20 04:00:00 PM,24.062,3100.0,,,,
202,12/09/20 04:15:00 PM,23.966,3100.0,,,,
203,12/09/20 04:30:00 PM,23.966,3100.0,,,,
204,12/09/20 04:45:00 PM,23.869,3100.0,,,,
205,12/09/20 05:00:00 PM,23.966,3100.0,,,,
206,12/09/20 05:15:00 PM,24.062,3100.0,,,,
207,12/09/20 05:30:00 PM,24.062,3100.0,,,,
208,12/09/20 05:45:00 PM,24.062,3100.0,,,,
209,12/09/20 06:00:00 PM,24.062,3100.0,,,,
210,12/09/20 06:15:00 PM,23.484,0.0,,,,
211,12/09/20 06:30:00 PM,23.581,0.0,,,,
212,12/09/20 06:45:00 PM,24.158,0.0,,,,
213,12/09/20 07:00:00 PM,24.641,0.0,,,,
214,12/09/20 07:15:00 PM,24.931,0.0,,,,
215,12/09/20 07:30:00 PM,25.222,0.0,,,,
216,12/09/20 07:45:00 PM,25.416,0.0,,,,
217,12/09/20 08:00:00 PM,25.513,0.0,,,,
218,12/09/20 08:15:00 PM,25.513,0.0,,,,
219,12/09/20 08:30:00 PM,25.610,0.0,,,,
220,12/09/20 08:45:00 PM,25.708,0.0,,,,
221,12/09/20 09:00:00 PM,25.708,0.0,,,,
222,12/09/20 09:15:00 PM,25.708,0.0,,,,
223,12/09/20 09:30:00 PM,25.805,0.0,,,,
224,12/09/20 09:45:00 PM,25.805,0.0,,,,
225,12/09/20 10:00:00 PM,25.805,0.0,,,,
226,12/09/20 10:15:00 PM,25.805,0.0,,,,
227,12/09/20 10:30:00 PM,25.805,0.0,,,,
228,12/09/20 10:45:00 PM,25.805,0.0,,,,
229,12/09/20 11:00:00 PM,25.805,0.0,,,,
230,12/09/20 11:15:00 PM,25.805,0.0,,,,
231,12/09/20 11:30:00 PM,25.805,0.0,,,,
232,12/09/20 11:45:00 PM,25.805,0.0,,,,
233,12/10/20 12:00:00 AM,25.805,0.0,,,,
234,12/10/20 12:15:00 AM,25.805,0.0,,,,
235,12/10/20 12:30:00 AM,25.805,0.0,,,,
236,12/10/20 12:45:00 AM,25.805,0.0,,,,
237,12/10/20 01:00:00 AM,25.805,0.0,,,,
238,12/10/20 01:15:00 AM,25.805,0.0,,,,
239,12/10/20 01:30:00 AM,25.805,0.0,,,,
240,12/10/20 01:45:00 AM,25.805,0.0,,,,
241,12/10/20 02:00:00 AM,25.805,0.0,,,,
242,12/10/20 02:15:00 AM,25.805,0.0,,,,
243,12/10/20 02:30:00 AM,25.708,0.0,,,,
244,12/10/20 02:45:00 AM,25.708,0.0,,,,
245,12/10/20 03:00:00 AM,25.708,0.0,,,,
246,12/10/20 03:15:00 AM,25.708,0.0,,,,
247,12/10/20 03:30:00 AM,25.708,0.0,,,,
248,12/10/20 03:45:00 AM,25.708,0.0,,,,
249,12/10/20 04:00:00 AM,25.708,0.0,,,,
250,12/10/20 04:15:00 AM,25.708,0.0,,,,
251,12/10/20 04:30:00 AM,25.708,0.0,,,,
252,12/10/20 04:45:00 AM,25.708,0.0,,,,
253,12/10/20 05:00:00 AM,25.708,0.0,,,,
254,12/10/20 05:15:00 AM,25.708,0.0,,,,
255,12/10/20 05:30:00 AM,25.708,0.0,,,,
256,12/10/20 05:45:00 AM,25.708,0.0,,,,
257,12/10/20 06:00:00 AM,25.708,0.0,,,,
258,12/10/20 06:15:00 AM,26.292,3272.2,,,,
259,12/10/20 06:30:00 AM,26.683,3272.2,,,,
260,12/10/20 06:45:00 AM,25.805,3272.2,,,,
261,12/10/20 07:00:00 AM,25.222,3100.0,,,,
262,12/10/20 07:15:00 AM,24.835,3100.0,,,,
263,12/10/20 07:30:00 AM,24.545,3272.2,,,,
264,12/10/20 07:45:00 AM,24.448,3100.0,,,,
265,12/10/20 08:00:00 AM,24.448,3100.0,,,,
266,12/10/20 08:15:00 AM,24.351,3272.2,,,,
267,12/10/20 08:30:00 AM,24.255,3272.2,,,,
268,12/10/20 08:45:00 AM,24.158,3272.2,,,,
269,12/10/20 09:00:00 AM,24.062,3272.2,,,,
270,12/10/20 09:15:00 AM,24.062,3272.2,,,,
271,12/10/20 09:30:00 AM,23.966,3272.2,,,,
272,12/10/20 09:45:00 AM,23.966,3100.0,,,,
273,12/10/20 10:00:00 AM,23.966,3272.2,,,,
274,12/10/20 10:15:00 AM,24.062,3272.2,,,,
275,12/10/20 10:30:00 AM,24.062,3272.2,,,,
276,12/10/20 10:45:00 AM,24.158,3272.2,,,,
277,12/10/20 11:00:00 AM,24.158,3100.0,,,,
278,12/10/20 11:12:41 AM,,,Logged,Logged,,
279,12/10/20 11:12:55 AM,,,,,Logged,Logged
